host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780600449.8417833,0.023644400003831834,188,0.055176,0.01709,1.036133,-0.40458,3.198473,-0.89313,1.037742,3.345384,14,22,8,14,0,0.0,5,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.19268089999968652,shared_host_elapsed_s_interpolation
1780600449.8725605,0.05442169999878388,219,0.047852,-0.050537,1.058594,2.21374,2.312977,-0.396947,1.060879,3.226155,16,27,11,16,1,0.0,14,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.16190360000473447,shared_host_elapsed_s_interpolation
1780600449.9040973,0.0859584999998333,250,0.020752,-0.011963,1.04248,2.343511,2.870229,-0.48855,1.042756,3.737505,18,30,12,18,0,72.0,5,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.13036680000368506,shared_host_elapsed_s_interpolation
1780600449.9346323,0.11649339999712538,281,0.017334,-0.022705,1.05249,-0.167939,2.40458,-1.572519,1.052878,2.878024,20,34,14,20,0,72.0,5,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.09983190000639297,shared_host_elapsed_s_interpolation
1780600449.964853,0.14671430000453256,311,0.034912,-0.083008,1.048828,2.778626,2.824427,-0.694656,1.052687,4.022524,21,39,18,21,1,72.0,18,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.06961099999898579,shared_host_elapsed_s_interpolation
1780600449.995004,0.17686500000127126,342,0.035645,-0.021973,1.054443,1.824428,2.282443,-0.229008,1.055274,2.93096,25,44,19,25,0,72.0,5,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.039460300002247095,shared_host_elapsed_s_interpolation
1780600450.026573,0.2084340000001248,373,0.033203,-0.051514,1.061035,0.244275,2.526718,-1.274809,1.062804,2.840618,26,46,20,26,0,72.0,5,normal,normal10,normal,160.0,120.0,0.0,0.21478870000282768,41.25,42.38692092895508,42.839996337890625,43.670013427734375,43.010009765625,0.007891300003393553,shared_host_elapsed_s_interpolation
1780600450.0568254,0.23868660000152886,404,0.036621,-0.02124,1.059082,3.900763,4.0229,-0.167939,1.059928,5.606058,29,50,21,29,0,72.0,5,normal,normal10,normal,160.0,120.0,0.023857379570917263,0.21331647303807125,41.250477613555866,42.38601648468713,42.839519452404204,43.67263739001384,43.00905526658272,0.02236129999801051,shared_host_elapsed_s_interpolation
1780600450.0874333,0.2692945000017062,435,0.020996,0.005127,1.032715,-0.549618,1.877863,-0.900763,1.032941,2.154025,31,54,23,31,0,72.0,5,normal,normal10,normal,160.0,120.0,0.056513096735745665,0.21130130505951727,41.25113136570614,42.384778491381226,42.83886669682733,43.676229040546744,43.00774875885558,0.05296919999818783,shared_host_elapsed_s_interpolation
1780600450.1188247,0.3006859000015538,466,0.012207,-0.019775,1.059082,1.679389,2.51145,-0.694656,1.059337,3.100045,34,58,24,34,0,72.0,5,normal,normal10,normal,160.0,120.0,0.0900047338554788,0.20923455287850176,41.25180185258207,42.38350880796411,42.83819723203506,43.67991263002976,43.00640880718736,0.08436059999803547,shared_host_elapsed_s_interpolation
