host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780594084.6199954,0.01071859999501612,188,0.030029,-0.037354,1.053711,0.847328,2.519084,-1.717557,1.0548,3.164451,16,26,10,16,1,0.0,6,load
1780594084.6504295,0.04115259999525733,219,0.04126,-0.045898,1.070801,3.167939,3.229008,0.007634,1.072578,4.523537,19,30,11,19,0,0.0,7,load
1780594084.6826332,0.07335629999579396,250,0.061523,0.012451,1.065674,-0.053435,3.740458,-1.396947,1.067521,3.993162,23,36,13,23,0,92.0,0,load
1780594084.713176,0.10389919999579433,281,0.047363,-0.078125,1.038086,2.603053,2.816794,-0.923664,1.042098,3.945044,25,41,16,25,1,92.0,13,load
1780594084.744715,0.13543819999904372,312,0.044189,-0.012207,1.057373,2.114504,2.572519,-0.572519,1.058366,3.37887,30,48,18,30,0,92.0,1,load
1780594084.775062,0.16578529999242164,343,0.044922,-0.031738,1.056152,0.129771,2.778626,-1.687023,1.057584,3.253252,31,50,19,31,0,92.0,6,load
1780594084.8067954,0.1975185000046622,374,0.048828,-0.049316,1.050293,3.839695,3.549618,0.160305,1.052583,5.231514,34,54,20,34,0,92.0,6,load
1780594084.8386264,0.22934959999111015,405,0.042236,-0.01001,1.046387,0.496183,3.557252,-1.557252,1.047287,3.91475,35,56,21,35,0,92.0,6,load
1780594084.8686879,0.25941109999257606,436,0.047607,-0.044434,1.049561,2.030534,3.206107,-1.274809,1.051579,4.003414,37,61,24,37,1,92.0,13,load
1780594084.9004846,0.2912076999928104,467,0.037842,-0.020508,1.056152,2.847328,3.007634,-0.083969,1.057029,4.142486,42,68,26,42,0,92.0,0,load
1780594084.9307215,0.32144469999184366,498,0.066895,0.012207,1.06543,0.083969,3.480916,-1.503817,1.067597,3.792795,44,72,28,44,0,92.0,0,load
1780594084.961307,0.35203029999684077,529,0.051025,-0.083496,1.04541,2.648855,3.045802,-0.572519,1.04998,4.0769,45,75,30,45,1,78.853,17,load
1780594084.9928472,0.3835703999939142,560,0.045654,0.0354,1.047607,1.740458,3.053435,-0.923664,1.049199,3.633981,47,78,31,47,0,78.853,6,load
1780594085.023436,0.41415939999569673,591,0.032959,-0.04126,1.059814,0.656489,2.664122,-1.671756,1.061129,3.212988,48,80,32,48,0,78.853,6,load
1780594085.0540338,0.4447569000039948,622,0.047607,-0.040283,1.057861,3.160305,3.473282,0.152672,1.059698,4.698354,52,86,34,52,0,78.853,6,load
1780594085.0854018,0.47612500000104774,653,0.039307,-0.004883,1.052734,0.328244,3.19084,-1.450382,1.053479,3.520342,56,92,36,56,0,78.853,0,load
1780594085.1158586,0.5065819000010379,684,0.045166,-0.052734,1.043945,2.618321,2.251908,-0.770992,1.046252,3.53852,58,97,39,58,1,78.853,13,load
1780594085.1491723,0.5398955999989994,716,0.042969,-0.012695,1.058106,1.961832,3.129771,-0.251908,1.059054,3.702392,68,108,40,68,0,78.853,1,load
1780594085.1814253,0.5721484999958193,748,0.038574,-0.041504,1.050537,0.824427,2.534351,-1.717557,1.052064,3.170586,69,110,41,69,0,78.853,6,load
1780594085.211885,0.6026082000025781,779,0.049316,-0.040283,1.061279,3.259542,3.687023,0.267176,1.063188,4.928502,72,114,42,72,0,108.0,6,load
1780594085.2418644,0.6325877000053879,810,0.04541,0.014648,1.056152,0.229008,3.40458,-1.358779,1.05723,3.672858,76,120,44,76,0,108.0,0,load
1780594085.274239,0.6649622999975691,841,0.047363,-0.049072,1.039795,2.473282,2.526718,-0.648855,1.042029,3.59478,78,125,47,78,1,108.0,13,load
1780594085.3037825,0.6945055999967735,872,0.045166,-0.007324,1.047852,2.236641,2.519084,-0.687023,1.04885,3.438073,85,133,48,85,0,108.0,0,load
1780594085.3345497,0.7252728000021307,902,0.041992,-0.016113,1.062988,-0.412214,3.389313,-1.099237,1.063939,3.586877,86,135,49,86,0,108.0,6,load
1780594085.366112,0.7568352999951458,934,0.05542,-0.074951,1.04834,3.442748,3.114504,-0.534351,1.052476,4.673134,87,138,51,87,1,108.0,17,load
1780594085.3972876,0.7880107999953907,965,0.032715,0.010254,1.045654,0.526718,3.122137,-0.847328,1.046216,3.277673,89,141,52,89,0,108.0,6,load
1780594085.428905,0.8196282999997493,996,0.0354,-0.048096,1.061035,1.229008,2.618321,-1.198473,1.062714,3.130879,91,145,54,91,0,108.0,0,load
