host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780604841.2907088,0.01285949999873992,157,0.039795,-0.076172,1.030029,1.381679,2.59542,2.366412,1.033608,3.774275,7,14,7,7,0,0.0,5,vibration
1780604841.3198996,0.042050299991387874,187,0.054688,-0.022705,1.064697,2.648855,5.10687,0.587786,1.066342,5.78291,8,16,8,8,0,0.0,5,vibration
1780604841.3506334,0.07278409998980351,217,0.035645,-0.010986,1.055176,0.19084,2.175573,3.251908,1.055835,3.917198,9,18,9,9,0,0.0,4,vibration
1780604841.380894,0.10304469999391586,248,0.067139,-0.03125,1.050049,2.839695,3.030534,1.885496,1.052657,4.561042,12,22,10,12,0,0.0,4,vibration
1780604841.411672,0.1338229999964824,278,0.059814,-0.017334,1.052002,2.755725,3.122137,1.931298,1.053844,4.590389,13,24,11,13,0,46.763,5,vibration
1780604841.4426584,0.16480919999594335,309,0.020752,-0.022705,1.061035,1.229008,2.458015,3.541985,1.061481,4.483074,14,26,12,14,0,46.763,4,vibration
1780604841.4743688,0.19651969999540597,340,0.057373,-0.037842,1.037842,2.534351,2.793893,8.488549,1.040115,9.288931,17,30,13,17,0,46.763,4,vibration
1780604841.5040343,0.22618499999225605,371,0.025146,-0.019287,1.0625,2.282443,3.007634,8.702291,1.062973,9.486056,19,34,15,19,0,46.763,0,vibration
1780604841.5348918,0.2570426999882329,401,0.082031,-0.081299,1.0625,0.572519,2.496183,2.625954,1.068758,3.668016,20,36,16,20,0,46.763,5,vibration
1780604841.5679708,0.290121599988197,432,0.042236,-0.058838,1.0625,3.885496,3.19084,-5.755726,1.064966,7.642442,23,41,18,23,1,46.763,16,vibration
1780604841.5966175,0.31876829999964684,462,-0.003174,-0.016357,1.067139,-1.08397,0.770992,14.206107,1.067269,14.268248,25,44,19,25,0,46.763,4,vibration
1780604841.6277862,0.34993699999176897,494,0.030518,-0.017822,1.061768,1.19084,3.099237,0.549618,1.062356,3.36533,26,46,20,26,0,46.763,5,vibration
1780604841.6586251,0.38077599999087397,525,0.031494,-0.016602,1.045654,2.083969,2.687023,-1.312977,1.04626,3.645124,28,49,21,28,1,46.763,17,vibration
1780604841.6902397,0.412390499986941,556,0.038086,-0.019287,1.074219,2.290076,3.21374,-0.885496,1.075067,4.044339,32,54,22,32,0,68.345,4,vibration
1780604841.7207904,0.4429410999873653,587,0.035645,-0.025391,1.062256,-1.015267,1.709924,-0.236641,1.063157,2.00265,33,56,23,33,0,68.345,5,vibration
1780604841.7527068,0.4748574999975972,618,0.033447,-0.020996,1.028076,3.244275,4.167938,-0.816794,1.028834,5.344547,36,60,24,36,0,68.345,5,vibration
1780604841.7845204,0.5066711999970721,650,0.017578,-0.024902,1.072998,1.29771,2.618321,-0.625954,1.073431,2.988557,37,62,25,37,0,68.345,5,vibration
