host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780593412.3865473,0.004919700004393235,156,0.060059,0.056396,1.052978,1.282443,3.450382,-0.381679,1.056197,3.700739,3,7,4,3,1,0.0,39,stall_risk
1780593412.4180062,0.03637860000890214,188,0.049561,0.012207,1.066162,2.480916,3.358779,-2.526718,1.067383,4.88064,4,8,4,4,0,0.0,15,stall_risk
1780593412.449925,0.06829750000906643,219,0.051758,-0.067627,1.063965,1.824428,2.908397,-0.839695,1.067368,3.534458,4,8,4,4,0,0.0,15,stall_risk
1780593412.480257,0.09862950000388082,250,0.047363,0.044922,1.047852,1.793893,3.465649,0.366412,1.049883,3.91957,5,10,5,5,0,20.0,16,stall_risk
1780593412.5117724,0.1301448000012897,281,0.047607,-0.060547,1.050537,-0.038168,3.282443,1.496183,1.053357,3.607555,5,10,5,5,0,20.0,16,stall_risk
1780593412.5427,0.1610724000056507,313,0.048584,-0.039795,1.047119,1.396947,3.343511,1.633588,1.049001,3.974813,5,11,6,5,1,20.0,57,stall_risk
1780593412.5729825,0.19135510000342038,344,0.048584,0.048584,1.0625,2.160305,2.251908,-0.954198,1.064719,3.263205,6,12,6,6,0,20.0,21,stall_risk
1780593412.6033704,0.2217428000003565,374,0.019531,0.022217,1.05542,2.70229,1.78626,-2.129771,1.055834,3.876728,6,13,7,6,1,20.0,44,stall_risk
1780593412.6347022,0.2530745999974897,404,0.043213,0.028076,1.069824,1.770992,1.977099,-2.824427,1.071065,3.875916,7,14,7,7,0,20.0,17,stall_risk
1780593412.6660373,0.2844098000059603,435,0.047119,-0.048584,1.019287,2.152672,3.641221,-3.343511,1.021532,5.391804,8,16,8,8,0,20.0,13,stall_risk
1780593412.69508,0.3134524000051897,466,0.080811,0.0,1.077637,1.70229,3.435115,-0.763359,1.080662,3.909031,8,17,9,8,1,20.0,26,stall_risk
1780593412.724575,0.3429476000019349,495,-0.003906,-0.05249,1.043701,3.21374,0.229008,-4.51145,1.045028,5.543803,9,19,10,9,1,20.0,17,stall_risk
1780593412.7668574,0.38522979999834206,526,0.051514,-0.084717,1.075928,-0.290076,4.145038,2.198473,1.080486,4.700933,10,21,11,10,1,18.116,22,stall_risk
1780593412.7879927,0.4063651000033133,558,0.089844,0.086426,1.061768,1.549618,4.099236,-0.480916,1.069061,4.408666,12,24,12,12,0,18.116,0,stall_risk
1780593412.8196065,0.4379790000093635,589,0.131836,-0.175049,1.051025,-0.328244,6.328244,2.992366,1.073628,7.007758,13,26,13,13,0,18.116,7,stall_risk
1780593412.8495696,0.46794210000371095,620,0.069336,0.029785,1.044922,4.0,4.221374,-2.267176,1.047643,6.241802,14,28,14,14,0,18.116,14,stall_risk
1780593412.8817635,0.5001360000023851,651,0.068359,-0.051025,1.053467,1.198473,4.816794,-1.603053,1.056915,5.216092,14,29,15,14,1,18.116,31,stall_risk
1780593412.9121084,0.530480900008115,682,0.023438,-0.030273,1.049805,1.656489,3.625954,-1.167939,1.050503,4.153984,15,30,15,15,0,18.116,18,stall_risk
1780593412.9449139,0.563286300006439,714,0.050293,-0.069824,1.04834,1.519084,3.671756,-0.633588,1.051866,4.023784,15,30,15,15,0,18.116,18,stall_risk
1780593412.9745665,0.592938800007687,745,0.057373,-0.042725,1.055664,3.824427,3.496183,-1.618321,1.058085,5.42849,15,31,16,15,1,18.116,61,stall_risk
1780593413.0066729,0.625045400011004,776,0.041016,-0.001709,1.059814,1.328244,3.580153,-2.244275,1.060609,4.429277,15,31,16,15,1,20.0,61,stall_risk
1780593413.0379436,0.6563160000077914,807,0.043945,-0.013672,1.049072,1.70229,3.122137,-2.076336,1.050081,4.117852,15,31,16,15,1,20.0,61,stall_risk
1780593413.0690897,0.687462100002449,838,0.044922,-0.025146,1.058838,1.0,3.175573,-1.549618,1.060089,3.672272,15,31,16,15,1,20.0,61,stall_risk
1780593413.0994077,0.7177800000063144,869,0.04248,-0.020996,1.056641,1.374046,2.770992,-1.709924,1.057703,3.534153,15,31,16,15,1,20.0,61,stall_risk
1780593413.1312716,0.74964410001121,900,0.046631,-0.024658,1.057617,1.725191,3.015267,-1.541985,1.058932,3.800768,15,31,16,15,1,20.0,61,stall_risk
1780593413.1634264,0.7817988000024343,932,0.047119,-0.025635,1.054688,0.977099,3.366412,-0.641221,1.056051,3.563512,15,31,16,15,1,20.0,61,stall_risk
1780593413.1933174,0.811689900001511,963,0.044678,-0.029297,1.06543,1.465649,3.030534,-1.0,1.066768,3.511732,15,31,16,15,1,20.0,61,stall_risk
1780593413.223159,0.84153150000202,994,0.050049,-0.031494,1.059326,2.40458,3.267176,-1.770992,1.060975,4.426382,17,34,17,17,0,20.0,0,stall_risk
1780593413.253678,0.8720505000092089,1024,0.046875,-0.018555,1.058838,1.351145,3.007634,-0.312977,1.060037,3.31201,17,34,17,17,0,20.0,0,stall_risk
1780593413.2859206,0.9042929999995977,1055,0.047363,-0.030518,1.056885,1.671756,3.236641,-0.610687,1.058386,3.693718,17,34,17,17,0,7.168,0,stall_risk
1780593413.3185189,0.9368913000071188,1087,0.046631,-0.02832,1.057373,1.748092,3.198473,-0.839695,1.05878,3.740474,17,34,17,17,0,7.168,0,stall_risk
1780593413.3494158,0.967788300011307,1119,0.043945,-0.029053,1.050049,1.343511,3.412214,-0.564886,1.051369,3.710434,17,34,17,17,0,7.168,0,stall_risk
1780593413.3807547,0.9991272000042954,1150,0.044922,-0.007813,1.063232,1.748092,3.183206,-1.045802,1.06421,3.779196,17,34,17,17,0,7.168,0,stall_risk
1780593413.4121945,1.0305669000081252,1181,0.04248,-0.019043,1.060059,1.992366,2.954198,-1.465649,1.06108,3.852913,17,34,17,17,0,7.168,0,stall_risk
1780593413.444153,1.0625254000042332,1213,0.045898,-0.022705,1.05835,1.885496,3.435115,-0.48855,1.059588,3.948897,17,34,17,17,0,7.168,0,stall_risk
1780593413.474601,1.092973400009214,1245,0.043701,-0.025879,1.064209,1.541985,3.328244,-1.007634,1.06542,3.803978,17,34,17,17,0,7.168,0,stall_risk
1780593413.5063977,1.1247702000109712,1276,0.04126,-0.020508,1.050781,1.122137,3.450382,-0.732824,1.051791,3.701535,17,34,17,17,0,7.168,0,stall_risk
1780593413.5377505,1.1561229000071762,1307,0.049072,-0.003662,1.063721,1.687023,2.984733,-1.19084,1.064858,3.629432,17,34,17,17,0,0.0,0,stall_risk
1780593413.569216,1.1875885000044946,1338,0.045898,-0.022217,1.056885,1.641221,3.343511,-1.030534,1.058114,3.864541,17,34,17,17,0,0.0,0,stall_risk
1780593413.5976303,1.2160027000063565,1369,0.04541,-0.024902,1.056396,1.015267,3.0,-0.916031,1.057665,3.29695,17,34,17,17,0,0.0,0,stall_risk
1780593413.6289883,1.247360800000024,1399,0.048828,-0.021973,1.052734,1.427481,2.916031,-0.755725,1.054095,3.333475,17,34,17,17,0,0.0,0,stall_risk
1780593413.6600947,1.278467099997215,1430,0.045898,-0.023438,1.049561,1.908397,3.29771,-1.885496,1.050825,4.251114,17,34,17,17,0,0.0,0,stall_risk
1780593413.6911364,1.3095087000110652,1461,0.046631,-0.021973,1.058594,0.89313,3.389313,-0.709924,1.059848,3.576187,17,34,17,17,0,0.0,0,stall_risk
1780593413.7236702,1.3420426000084262,1492,0.047852,-0.026611,1.054199,1.305344,3.267176,-1.152672,1.05562,3.702298,17,34,17,17,0,0.0,0,stall_risk
1780593413.7537336,1.3721060000098078,1523,0.047607,-0.017334,1.060791,1.671756,2.946565,-1.137405,1.062,3.573612,17,34,17,17,0,0.0,0,stall_risk
1780593413.783853,1.402225500001805,1554,0.050049,-0.02124,1.057373,1.0,3.312977,-0.206107,1.05877,3.466742,17,34,17,17,0,0.0,0,stall_risk
1780593413.8138998,1.432272300007753,1584,0.044434,-0.025391,1.062988,1.480916,3.175573,-1.526718,1.06422,3.822073,17,34,17,17,0,0.0,0,stall_risk
1780593413.8456204,1.463992800010601,1615,0.043945,-0.024414,1.044189,1.473282,3.175573,-0.770992,1.045399,3.584586,17,34,17,17,0,0.0,0,stall_risk
1780593413.876711,1.4950834000046598,1646,0.04834,-0.022705,1.055664,1.282443,3.305344,-0.618321,1.057014,3.598927,17,34,17,17,0,0.0,0,stall_risk
1780593413.9062715,1.5246439000038663,1677,0.046875,-0.02417,1.057129,1.519084,3.091603,-1.0,1.058444,3.586868,17,34,17,17,0,0.0,0,stall_risk
1780593413.9373646,1.5557371000031708,1707,0.042236,-0.02417,1.052978,1.977099,3.19084,-1.389313,1.054102,4.00257,17,34,17,17,0,0.0,0,stall_risk
1780593413.9685283,1.5869007000001147,1738,0.041748,-0.027344,1.050049,1.51145,3.122137,-0.946565,1.051234,3.595582,17,34,17,17,0,0.0,0,stall_risk
1780593413.9990335,1.617405900004087,1769,0.047852,-0.02832,1.056885,1.175572,3.305344,-0.854962,1.058346,3.610848,17,34,17,17,0,0.0,0,stall_risk
1780593414.0307763,1.6491487000021152,1800,0.043213,-0.014893,1.057373,1.78626,3.099237,-1.862595,1.05836,4.03302,17,34,17,17,0,0.0,0,stall_risk
1780593414.0621958,1.6805682999984128,1832,0.044434,-0.023193,1.066162,1.244275,3.274809,-1.473282,1.06734,3.800415,17,34,17,17,0,0.0,0,stall_risk
1780593414.0934393,1.7118117000063648,1863,0.046631,-0.026611,1.054199,1.610687,3.21374,-0.977099,1.055566,3.725206,17,34,17,17,0,0.0,0,stall_risk
1780593414.1243212,1.7426935999974376,1894,0.047119,-0.025391,1.053223,1.748092,3.229008,-0.954198,1.054582,3.793786,17,34,17,17,0,0.0,0,stall_risk
1780593414.1552784,1.7736508000089088,1925,0.049316,-0.017578,1.051514,1.183206,3.343511,-0.679389,1.052816,3.611179,17,34,17,17,0,0.0,0,stall_risk
