host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780600257.338351,0.0031574000022374094,187,0.032227,-0.007324,1.054932,1.984733,2.793893,2.916031,1.055449,4.499804,14,22,8,14,0,0.0,5,mixed_anomaly
1780600257.3690357,0.033842000004369766,217,0.062012,-0.014648,1.054688,2.236641,3.908397,-1.580153,1.05661,4.772318,15,24,9,15,0,0.0,5,mixed_anomaly
1780600257.3988323,0.06363879999844357,248,0.054688,0.009521,1.063477,1.755725,3.839695,1.29771,1.064924,4.416999,17,28,11,17,0,0.0,1,mixed_anomaly
1780600257.428541,0.09334740000485908,278,0.061035,-0.03125,1.050049,1.641221,3.916031,1.427481,1.052285,4.479576,19,31,12,19,1,68.345,17,mixed_anomaly
1780600257.459607,0.12441330000001471,309,0.082764,-0.010986,1.071289,3.114504,4.89313,0.374046,1.074538,5.812294,22,36,14,22,0,68.345,1,mixed_anomaly
1780600257.4908998,0.1557061000057729,339,0.030518,-0.064941,1.091553,5.389313,4.328244,2.763359,1.093909,7.444094,23,38,15,23,0,68.345,5,mixed_anomaly
1780600257.5225854,0.18739170000480954,370,0.061768,-0.043945,1.051514,2.832061,3.549618,0.969466,1.054242,4.643298,24,41,17,24,1,68.345,19,mixed_anomaly
1780600257.5518289,0.21663520000583958,401,0.083984,-0.003906,1.035156,1.51145,4.122138,-0.007634,1.038565,4.390508,26,44,18,26,0,68.345,5,mixed_anomaly
1780600257.5826244,0.24743069999385625,431,0.043945,0.019287,1.040772,-0.10687,3.076336,0.870229,1.041877,3.198838,28,48,20,28,0,68.345,5,mixed_anomaly
1780600257.6134818,0.27828820000286214,462,0.093262,-0.065186,1.054688,1.152672,2.755725,4.27481,1.060808,5.215042,30,53,23,30,1,68.345,14,mixed_anomaly
1780600257.643384,0.30819029999838676,493,0.037842,-0.05957,1.054443,1.70229,3.099237,3.587786,1.056802,5.037387,34,58,24,34,0,68.345,0,mixed_anomaly
1780600257.6760244,0.340830700006336,524,0.029053,0.034912,1.081299,-0.167939,2.412214,3.389313,1.082252,4.163462,35,60,25,35,0,68.345,5,mixed_anomaly
1780600257.7053053,0.37011180000263266,555,-0.002197,-0.046143,1.036377,1.648855,2.412214,1.076336,1.037406,3.11384,37,65,28,37,1,64.982,3,mixed_anomaly
1780600257.7377648,0.4025712000002386,586,0.030762,-0.033936,1.079834,-0.320611,3.129771,0.160305,1.080805,3.150231,41,70,29,41,0,64.982,1,mixed_anomaly
1780600257.7694616,0.43426789999648463,617,0.042236,-0.051514,1.053955,4.839694,3.778626,0.083969,1.056058,6.14066,42,72,30,42,0,64.982,5,mixed_anomaly
1780600257.8003151,0.4651215000048978,648,0.023193,-0.057617,1.050049,1.732824,2.984733,0.152672,1.051884,3.454652,44,77,33,44,1,64.982,15,mixed_anomaly
